urn:cite:hmt:textblock.urn:cite:hmt:msA.12r	urn:cite:hmt:vaimg.VA012RN_0013@0.0551,0.2305,0.5115,0.494,
urn:cite:hmt:textblock.urn:cite:hmt:msA.24r	urn:cite:hmt:vaimg.VA024RN_0025@0.1331,0.2044,0.4254,0.4831,Book Beta begins
